image,label
/../../Data/train/Fluo-C2DL-MSC/02/t007.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg007.tif
/../../Data/train/Fluo-C2DL-MSC/02/t026.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg026.tif
/../../Data/train/Fluo-C2DL-MSC/02/t030.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg030.tif
/../../Data/train/Fluo-C2DL-MSC/02/t012.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg012.tif
/../../Data/train/Fluo-C2DL-MSC/01/t007.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg007.tif
/../../Data/train/Fluo-C2DL-MSC/02/t047.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg047.tif
/../../Data/train/Fluo-C2DL-MSC/01/t033.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg033.tif
/../../Data/train/Fluo-C2DL-MSC/01/t034.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg034.tif
/../../Data/train/Fluo-C2DL-MSC/02/t000.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg000.tif
/../../Data/train/Fluo-C2DL-MSC/02/t035.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg035.tif
/../../Data/train/Fluo-C2DL-MSC/02/t005.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg005.tif
/../../Data/train/Fluo-C2DL-MSC/02/t041.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg041.tif
/../../Data/train/Fluo-C2DL-MSC/02/t043.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg043.tif
/../../Data/train/Fluo-C2DL-MSC/02/t019.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg019.tif
/../../Data/train/Fluo-C2DL-MSC/01/t025.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg025.tif
/../../Data/train/Fluo-C2DL-MSC/02/t011.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg011.tif
/../../Data/train/Fluo-C2DL-MSC/02/t036.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg036.tif
/../../Data/train/Fluo-C2DL-MSC/02/t038.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg038.tif
/../../Data/train/Fluo-C2DL-MSC/02/t010.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg010.tif
/../../Data/train/Fluo-C2DL-MSC/02/t016.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg016.tif
/../../Data/train/Fluo-C2DL-MSC/01/t045.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg045.tif
/../../Data/train/Fluo-C2DL-MSC/01/t029.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg029.tif
/../../Data/train/Fluo-C2DL-MSC/02/t028.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg028.tif
/../../Data/train/Fluo-C2DL-MSC/01/t005.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg005.tif
/../../Data/train/Fluo-C2DL-MSC/02/t015.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg015.tif
/../../Data/train/Fluo-C2DL-MSC/02/t024.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg024.tif
/../../Data/train/Fluo-C2DL-MSC/02/t018.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg018.tif
/../../Data/train/Fluo-C2DL-MSC/02/t013.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg013.tif
/../../Data/train/BF-C2DL-HSC/01/t0108.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0108.tif
/../../Data/train/BF-C2DL-HSC/01/t0126.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0126.tif
/../../Data/train/BF-C2DL-HSC/01/t0183.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0183.tif
/../../Data/train/BF-C2DL-HSC/01/t0332.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0332.tif
/../../Data/train/BF-C2DL-HSC/01/t0359.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0359.tif
/../../Data/train/BF-C2DL-HSC/01/t0402.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0402.tif
/../../Data/train/BF-C2DL-HSC/01/t0473.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0473.tif
/../../Data/train/BF-C2DL-HSC/01/t0475.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0475.tif
/../../Data/train/BF-C2DL-HSC/01/t0528.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0528.tif
/../../Data/train/BF-C2DL-HSC/01/t0659.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0659.tif
/../../Data/train/BF-C2DL-HSC/01/t0701.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0701.tif
/../../Data/train/BF-C2DL-HSC/01/t0713.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0713.tif
/../../Data/train/BF-C2DL-HSC/01/t0731.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0731.tif
/../../Data/train/BF-C2DL-HSC/01/t0760.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0760.tif
/../../Data/train/BF-C2DL-HSC/01/t0806.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0806.tif
/../../Data/train/BF-C2DL-HSC/01/t0838.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0838.tif
/../../Data/train/BF-C2DL-HSC/01/t0871.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0871.tif
/../../Data/train/BF-C2DL-HSC/01/t0965.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0965.tif
/../../Data/train/BF-C2DL-HSC/01/t0988.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0988.tif
/../../Data/train/BF-C2DL-HSC/01/t0990.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0990.tif
/../../Data/train/BF-C2DL-HSC/01/t1122.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1122.tif
/../../Data/train/BF-C2DL-HSC/01/t1162.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1162.tif
/../../Data/train/BF-C2DL-HSC/01/t1170.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1170.tif
/../../Data/train/BF-C2DL-HSC/01/t1199.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1199.tif
/../../Data/train/BF-C2DL-HSC/01/t1219.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1219.tif
/../../Data/train/BF-C2DL-HSC/01/t1369.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1369.tif
/../../Data/train/BF-C2DL-HSC/01/t1397.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1397.tif
/../../Data/train/BF-C2DL-HSC/01/t1460.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1460.tif
/../../Data/train/BF-C2DL-HSC/01/t1468.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1468.tif
/../../Data/train/BF-C2DL-HSC/01/t1471.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1471.tif
/../../Data/train/BF-C2DL-HSC/01/t1476.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1476.tif
/../../Data/train/BF-C2DL-HSC/01/t1489.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1489.tif
/../../Data/train/BF-C2DL-HSC/01/t1490.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1490.tif
/../../Data/train/BF-C2DL-HSC/01/t1528.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1528.tif
/../../Data/train/BF-C2DL-HSC/01/t1558.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1558.tif
/../../Data/train/BF-C2DL-HSC/01/t1567.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1567.tif
/../../Data/train/BF-C2DL-HSC/01/t1583.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1583.tif
/../../Data/train/BF-C2DL-HSC/01/t1618.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1618.tif
/../../Data/train/BF-C2DL-HSC/01/t1707.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1707.tif
/../../Data/train/BF-C2DL-HSC/01/t1743.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1743.tif
/../../Data/train/BF-C2DL-HSC/02/t0046.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0046.tif
/../../Data/train/BF-C2DL-HSC/02/t0056.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0056.tif
/../../Data/train/BF-C2DL-HSC/02/t0287.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0287.tif
/../../Data/train/BF-C2DL-HSC/02/t0448.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0448.tif
/../../Data/train/BF-C2DL-HSC/02/t0799.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0799.tif
/../../Data/train/BF-C2DL-HSC/02/t0879.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0879.tif
/../../Data/train/BF-C2DL-HSC/02/t1585.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg1585.tif
/../../Data/train/BF-C2DL-HSC/02/t1748.tif,/../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg1748.tif
/../../Data/train/BF-C2DL-HSC/01/t0175.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0175.tif
/../../Data/train/BF-C2DL-HSC/01/t0218.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0218.tif
/../../Data/train/BF-C2DL-HSC/01/t0347.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0347.tif
/../../Data/train/BF-C2DL-HSC/01/t0868.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0868.tif
/../../Data/train/BF-C2DL-HSC/01/t0902.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0902.tif
/../../Data/train/BF-C2DL-HSC/01/t0930.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0930.tif
/../../Data/train/BF-C2DL-HSC/01/t0932.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0932.tif
/../../Data/train/BF-C2DL-HSC/01/t1357.tif,/../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1357.tif
/../../Data/train/BF-C2DL-MuSC/01/t0061.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0061.tif
/../../Data/train/BF-C2DL-MuSC/01/t0086.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0086.tif
/../../Data/train/BF-C2DL-MuSC/01/t0138.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0138.tif
/../../Data/train/BF-C2DL-MuSC/01/t0502.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0502.tif
/../../Data/train/BF-C2DL-MuSC/01/t0597.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0597.tif
/../../Data/train/BF-C2DL-MuSC/01/t0750.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0750.tif
/../../Data/train/BF-C2DL-MuSC/01/t0781.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0781.tif
/../../Data/train/BF-C2DL-MuSC/01/t0815.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0815.tif
/../../Data/train/BF-C2DL-MuSC/01/t0934.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0934.tif
/../../Data/train/BF-C2DL-MuSC/01/t0992.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0992.tif
/../../Data/train/BF-C2DL-MuSC/01/t1029.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1029.tif
/../../Data/train/BF-C2DL-MuSC/01/t1066.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1066.tif
/../../Data/train/BF-C2DL-MuSC/01/t1136.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1136.tif
/../../Data/train/BF-C2DL-MuSC/01/t1137.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1137.tif
/../../Data/train/BF-C2DL-MuSC/01/t1140.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1140.tif
/../../Data/train/BF-C2DL-MuSC/01/t1186.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1186.tif
/../../Data/train/BF-C2DL-MuSC/01/t1196.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1196.tif
/../../Data/train/BF-C2DL-MuSC/01/t1200.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1200.tif
/../../Data/train/BF-C2DL-MuSC/01/t1203.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1203.tif
/../../Data/train/BF-C2DL-MuSC/01/t1221.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1221.tif
/../../Data/train/BF-C2DL-MuSC/01/t1246.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1246.tif
/../../Data/train/BF-C2DL-MuSC/01/t1254.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1254.tif
/../../Data/train/BF-C2DL-MuSC/01/t1267.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1267.tif
/../../Data/train/BF-C2DL-MuSC/01/t1301.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1301.tif
/../../Data/train/BF-C2DL-MuSC/01/t1322.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1322.tif
/../../Data/train/BF-C2DL-MuSC/02/t0026.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0026.tif
/../../Data/train/BF-C2DL-MuSC/02/t0076.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0076.tif
/../../Data/train/BF-C2DL-MuSC/02/t0126.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0126.tif
/../../Data/train/BF-C2DL-MuSC/02/t0130.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0130.tif
/../../Data/train/BF-C2DL-MuSC/02/t0260.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0260.tif
/../../Data/train/BF-C2DL-MuSC/02/t0294.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0294.tif
/../../Data/train/BF-C2DL-MuSC/02/t0296.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0296.tif
/../../Data/train/BF-C2DL-MuSC/02/t0343.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0343.tif
/../../Data/train/BF-C2DL-MuSC/02/t0377.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0377.tif
/../../Data/train/BF-C2DL-MuSC/02/t0381.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0381.tif
/../../Data/train/BF-C2DL-MuSC/02/t0385.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0385.tif
/../../Data/train/BF-C2DL-MuSC/02/t0414.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0414.tif
/../../Data/train/BF-C2DL-MuSC/02/t0428.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0428.tif
/../../Data/train/BF-C2DL-MuSC/02/t0717.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0717.tif
/../../Data/train/BF-C2DL-MuSC/02/t0757.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0757.tif
/../../Data/train/BF-C2DL-MuSC/02/t0765.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0765.tif
/../../Data/train/BF-C2DL-MuSC/02/t0826.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0826.tif
/../../Data/train/BF-C2DL-MuSC/02/t0875.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0875.tif
/../../Data/train/BF-C2DL-MuSC/02/t0892.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0892.tif
/../../Data/train/BF-C2DL-MuSC/02/t0893.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0893.tif
/../../Data/train/BF-C2DL-MuSC/02/t0984.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0984.tif
/../../Data/train/BF-C2DL-MuSC/02/t1020.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1020.tif
/../../Data/train/BF-C2DL-MuSC/02/t1088.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1088.tif
/../../Data/train/BF-C2DL-MuSC/02/t1106.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1106.tif
/../../Data/train/BF-C2DL-MuSC/02/t1142.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1142.tif
/../../Data/train/BF-C2DL-MuSC/02/t1144.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1144.tif
/../../Data/train/BF-C2DL-MuSC/02/t1162.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1162.tif
/../../Data/train/BF-C2DL-MuSC/02/t1197.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1197.tif
/../../Data/train/BF-C2DL-MuSC/02/t1223.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1223.tif
/../../Data/train/BF-C2DL-MuSC/02/t1232.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1232.tif
/../../Data/train/BF-C2DL-MuSC/02/t1237.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1237.tif
/../../Data/train/BF-C2DL-MuSC/02/t1244.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1244.tif
/../../Data/train/BF-C2DL-MuSC/02/t1254.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1254.tif
/../../Data/train/BF-C2DL-MuSC/02/t1257.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1257.tif
/../../Data/train/BF-C2DL-MuSC/02/t1278.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1278.tif
/../../Data/train/BF-C2DL-MuSC/02/t1286.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1286.tif
/../../Data/train/BF-C2DL-MuSC/02/t1293.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1293.tif
/../../Data/train/BF-C2DL-MuSC/02/t1347.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg1347.tif
/../../Data/train/BF-C2DL-MuSC/01/t0234.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0234.tif
/../../Data/train/BF-C2DL-MuSC/01/t0464.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg0464.tif
/../../Data/train/BF-C2DL-MuSC/01/t1103.tif,/../../Data/train/BF-C2DL-MuSC/01_GT/SEG/man_seg1103.tif
/../../Data/train/BF-C2DL-MuSC/02/t0121.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0121.tif
/../../Data/train/BF-C2DL-MuSC/02/t0280.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0280.tif
/../../Data/train/BF-C2DL-MuSC/02/t0854.tif,/../../Data/train/BF-C2DL-MuSC/02_GT/SEG/man_seg0854.tif
/../../Data/train/DIC-C2DH-HeLa/01/t002.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg002.tif
/../../Data/train/DIC-C2DH-HeLa/01/t005.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg005.tif
/../../Data/train/DIC-C2DH-HeLa/01/t021.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg021.tif
/../../Data/train/DIC-C2DH-HeLa/01/t031.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg031.tif
/../../Data/train/DIC-C2DH-HeLa/01/t033.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg033.tif
/../../Data/train/DIC-C2DH-HeLa/01/t034.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg034.tif
/../../Data/train/DIC-C2DH-HeLa/01/t039.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg039.tif
/../../Data/train/DIC-C2DH-HeLa/01/t054.tif,/../../Data/train/DIC-C2DH-HeLa/01_GT/SEG/man_seg054.tif
/../../Data/train/DIC-C2DH-HeLa/02/t006.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg006.tif
/../../Data/train/DIC-C2DH-HeLa/02/t007.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg007.tif
/../../Data/train/DIC-C2DH-HeLa/02/t014.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg014.tif
/../../Data/train/DIC-C2DH-HeLa/02/t027.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg027.tif
/../../Data/train/DIC-C2DH-HeLa/02/t034.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg034.tif
/../../Data/train/DIC-C2DH-HeLa/02/t038.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg038.tif
/../../Data/train/DIC-C2DH-HeLa/02/t042.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg042.tif
/../../Data/train/DIC-C2DH-HeLa/02/t061.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg061.tif
/../../Data/train/DIC-C2DH-HeLa/02/t067.tif,/../../Data/train/DIC-C2DH-HeLa/02_GT/SEG/man_seg067.tif
/../../Data/train/Fluo-N2DH-GOWT1/01/t021.tif,/../../Data/train/Fluo-N2DH-GOWT1/01_GT/SEG/man_seg021.tif
/../../Data/train/Fluo-N2DH-GOWT1/01/t031.tif,/../../Data/train/Fluo-N2DH-GOWT1/01_GT/SEG/man_seg031.tif
/../../Data/train/Fluo-N2DH-GOWT1/01/t033.tif,/../../Data/train/Fluo-N2DH-GOWT1/01_GT/SEG/man_seg033.tif
/../../Data/train/Fluo-N2DH-GOWT1/01/t039.tif,/../../Data/train/Fluo-N2DH-GOWT1/01_GT/SEG/man_seg039.tif
/../../Data/train/Fluo-N2DH-GOWT1/02/t001.tif,/../../Data/train/Fluo-N2DH-GOWT1/02_GT/SEG/man_seg001.tif
/../../Data/train/Fluo-N2DH-GOWT1/02/t052.tif,/../../Data/train/Fluo-N2DH-GOWT1/02_GT/SEG/man_seg052.tif
/../../Data/train/Fluo-N2DH-GOWT1/02/t055.tif,/../../Data/train/Fluo-N2DH-GOWT1/02_GT/SEG/man_seg055.tif
/../../Data/train/Fluo-N2DH-GOWT1/02/t072.tif,/../../Data/train/Fluo-N2DH-GOWT1/02_GT/SEG/man_seg072.tif
/../../Data/train/Fluo-N2DL-HeLa/01/t013.tif,/../../Data/train/Fluo-N2DL-HeLa/01_GT/SEG/man_seg013.tif
/../../Data/train/Fluo-N2DL-HeLa/01/t052.tif,/../../Data/train/Fluo-N2DL-HeLa/01_GT/SEG/man_seg052.tif
/../../Data/train/Fluo-N2DL-HeLa/02/t075.tif,/../../Data/train/Fluo-N2DL-HeLa/02_GT/SEG/man_seg075.tif
/../../Data/train/Fluo-N2DL-HeLa/02/t079.tif,/../../Data/train/Fluo-N2DL-HeLa/02_GT/SEG/man_seg079.tif
/../../Data/train/PhC-C2DH-U373/01/t001.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg001.tif
/../../Data/train/PhC-C2DH-U373/01/t005.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg005.tif
/../../Data/train/PhC-C2DH-U373/01/t006.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg006.tif
/../../Data/train/PhC-C2DH-U373/01/t007.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg007.tif
