image,label
../../Data/train/BF-C2DL-HSC/01/t1471.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1471.tif
../../Data/train/BF-C2DL-HSC/01/t1476.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1476.tif
../../Data/train/BF-C2DL-HSC/01/t1489.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1489.tif
../../Data/train/BF-C2DL-HSC/01/t1490.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1490.tif
../../Data/train/BF-C2DL-HSC/01/t1528.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1528.tif
../../Data/train/BF-C2DL-HSC/01/t1558.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1558.tif
../../Data/train/BF-C2DL-HSC/01/t1567.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1567.tif
../../Data/train/BF-C2DL-HSC/01/t1583.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1583.tif
../../Data/train/BF-C2DL-HSC/01/t1618.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1618.tif
../../Data/train/BF-C2DL-HSC/01/t1707.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1707.tif
../../Data/train/BF-C2DL-HSC/01/t1743.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1743.tif
../../Data/train/BF-C2DL-HSC/02/t0046.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0046.tif
../../Data/train/BF-C2DL-HSC/02/t0056.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0056.tif
../../Data/train/BF-C2DL-HSC/02/t0287.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0287.tif
../../Data/train/BF-C2DL-HSC/02/t0448.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0448.tif
../../Data/train/BF-C2DL-HSC/02/t0799.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0799.tif
../../Data/train/BF-C2DL-HSC/02/t0879.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg0879.tif
../../Data/train/BF-C2DL-HSC/02/t1585.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg1585.tif
../../Data/train/BF-C2DL-HSC/02/t1748.tif,../../Data/train/BF-C2DL-HSC/02_GT/SEG/man_seg1748.tif
../../Data/train/BF-C2DL-HSC/01/t0175.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0175.tif
../../Data/train/BF-C2DL-HSC/01/t0218.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0218.tif
../../Data/train/BF-C2DL-HSC/01/t0347.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0347.tif
../../Data/train/BF-C2DL-HSC/01/t0868.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0868.tif
../../Data/train/BF-C2DL-HSC/01/t0902.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0902.tif
../../Data/train/BF-C2DL-HSC/01/t0930.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0930.tif
../../Data/train/BF-C2DL-HSC/01/t0932.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg0932.tif
../../Data/train/BF-C2DL-HSC/01/t1357.tif,../../Data/train/BF-C2DL-HSC/01_GT/SEG/man_seg1357.tif
