image,label
/../../Data/train/Fluo-C2DL-MSC/02/t007.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg007.tif
/../../Data/train/Fluo-C2DL-MSC/02/t026.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg026.tif
/../../Data/train/Fluo-C2DL-MSC/02/t030.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg030.tif
/../../Data/train/Fluo-C2DL-MSC/02/t012.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg012.tif
/../../Data/train/Fluo-C2DL-MSC/01/t007.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg007.tif
/../../Data/train/Fluo-C2DL-MSC/02/t047.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg047.tif
/../../Data/train/Fluo-C2DL-MSC/01/t033.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg033.tif
/../../Data/train/Fluo-C2DL-MSC/01/t034.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg034.tif
/../../Data/train/Fluo-C2DL-MSC/02/t000.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg000.tif
/../../Data/train/Fluo-C2DL-MSC/02/t035.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg035.tif
/../../Data/train/Fluo-C2DL-MSC/02/t005.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg005.tif
/../../Data/train/Fluo-C2DL-MSC/02/t041.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg041.tif
/../../Data/train/Fluo-C2DL-MSC/02/t043.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg043.tif
/../../Data/train/Fluo-C2DL-MSC/02/t019.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg019.tif
/../../Data/train/Fluo-C2DL-MSC/01/t025.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg025.tif
/../../Data/train/Fluo-C2DL-MSC/02/t011.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg011.tif
/../../Data/train/Fluo-C2DL-MSC/02/t036.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg036.tif
/../../Data/train/Fluo-C2DL-MSC/02/t038.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg038.tif
/../../Data/train/Fluo-C2DL-MSC/02/t010.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg010.tif
/../../Data/train/Fluo-C2DL-MSC/02/t016.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg016.tif
/../../Data/train/Fluo-C2DL-MSC/01/t045.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg045.tif
/../../Data/train/Fluo-C2DL-MSC/01/t029.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg029.tif
/../../Data/train/Fluo-C2DL-MSC/02/t028.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg028.tif
/../../Data/train/Fluo-C2DL-MSC/01/t005.tif,/../../Data/train/Fluo-C2DL-MSC/01_GT/SEG/man_seg005.tif
/../../Data/train/Fluo-C2DL-MSC/02/t015.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg015.tif
/../../Data/train/Fluo-C2DL-MSC/02/t024.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg024.tif
/../../Data/train/Fluo-C2DL-MSC/02/t018.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg018.tif
/../../Data/train/Fluo-C2DL-MSC/02/t013.tif,/../../Data/train/Fluo-C2DL-MSC/02_GT/SEG/man_seg013.tif
